,Demand,Generation,ANM Generation,Non-ANM Generation,speed,deg,pressure,temp,hour,day,month,weekday,Core Zone,Zone 1,Zone 1A,Zone 2,Zone 2A,Zone 2B,Zone 3,Zone 4,Zone 4A,Curtailment
2019-01-12 11:00:00,19.15,35.546,18.18,17.366,6.0,280.0,1011.0,7.0,12,13,2,6,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,1.0
2019-01-12 11:10:00,19.8,34.84,17.014,17.826,6.0,280.0,1011.0,7.0,12,13,2,6,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5
2019-01-12 11:20:00,19.21,36.039,18.045,17.994,6.0,280.0,1011.0,7.0,12,13,2,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-12 11:30:00,19.29,35.331,17.937,17.394,6.0,280.0,1011.0,7.0,12,13,2,6,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,1.0
2019-01-12 11:40:00,19.52,36.107,18.388,17.719,6.0,280.0,1011.0,7.0,12,13,2,6,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,1.0
2019-01-12 11:50:00,19.85,36.366,18.403,17.963,6.0,280.0,1011.0,7.0,12,13,2,6,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,1.0
2019-01-12 12:00:00,21.14,36.049,18.404,17.645,7.0,280.0,1010.0,8.0,13,13,2,6,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,1.0
2019-01-12 12:10:00,22.66,36.657,18.664,17.993,7.0,280.0,1010.0,8.0,13,13,2,6,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,1.0
2019-01-12 12:20:00,22.52,36.798,18.595,18.203,7.0,280.0,1010.0,8.0,13,13,2,6,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,1.0
2019-01-12 12:30:00,21.35,36.182,18.502,17.68,7.0,280.0,1010.0,8.0,13,13,2,6,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,1.0
2019-01-12 12:40:00,20.79,36.522999999999996,18.768,17.755,7.0,280.0,1010.0,8.0,13,13,2,6,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,1.0
2019-01-12 12:50:00,21.2,36.153999999999996,18.458,17.696,7.0,280.0,1010.0,8.0,13,13,2,6,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,1.0
2019-01-12 13:00:00,21.48,36.187,18.359,17.828,7.0,290.0,1010.0,8.0,14,13,2,6,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,1.0
2019-01-12 13:10:00,22.22,36.134,18.333,17.801,7.0,290.0,1010.0,8.0,14,13,2,6,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,1.0
2019-01-12 13:20:00,21.07,35.873,18.069,17.804,7.0,290.0,1010.0,8.0,14,13,2,6,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,1.0
2019-01-12 13:30:00,20.7,35.896,18.226,17.67,7.0,290.0,1010.0,8.0,14,13,2,6,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,1.0
2019-01-12 13:40:00,20.14,35.272999999999996,17.705,17.568,7.0,290.0,1010.0,8.0,14,13,2,6,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,1.0
2019-01-12 13:50:00,20.03,35.272999999999996,17.419,17.854,7.0,290.0,1010.0,8.0,14,13,2,6,0.0,0.0,0.0,1.0,1.0,0.5,0.0,0.0,0.0,1.0
2019-01-12 14:00:00,19.92,35.542,17.857,17.685,6.0,290.0,1009.0,10.0,15,13,2,6,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,1.0
2019-01-12 14:10:00,19.32,36.105,18.147,17.958,6.0,290.0,1009.0,10.0,15,13,2,6,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,1.0
2019-01-12 14:20:00,18.98,35.681,17.976,17.705,6.0,290.0,1009.0,10.0,15,13,2,6,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,1.0
2019-01-12 14:30:00,18.64,35.675,17.692,17.983,6.0,290.0,1009.0,10.0,15,13,2,6,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,1.0
2019-01-12 14:40:00,18.43,33.633,18.346,15.287,6.0,290.0,1009.0,10.0,15,13,2,6,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,1.0
2019-01-12 14:50:00,18.13,33.04,17.393,15.647,6.0,290.0,1009.0,10.0,15,13,2,6,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,1.0
2019-01-12 15:00:00,18.18,33.944,18.474,15.47,8.0,290.0,1009.0,9.0,16,13,2,6,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,1.0
2019-01-12 15:10:00,19.71,34.876000000000005,17.181,17.695,8.0,290.0,1009.0,9.0,16,13,2,6,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,1.0
2019-01-12 15:20:00,19.12,36.167,18.415,17.752,8.0,290.0,1009.0,9.0,16,13,2,6,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,1.0
2019-01-12 15:30:00,19.52,36.059,18.132,17.927,8.0,290.0,1009.0,9.0,16,13,2,6,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,1.0
2019-01-12 15:40:00,20.91,35.96,17.975,17.985,8.0,290.0,1009.0,9.0,16,13,2,6,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,1.0
2019-01-12 15:50:00,20.21,35.057,17.66,17.397,8.0,290.0,1009.0,9.0,16,13,2,6,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,1.0
2019-01-12 16:00:00,20.86,35.903999999999996,18.063,17.841,5.0,290.0,1008.0,9.0,17,13,2,6,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,1.0
2019-01-12 16:10:00,20.78,35.561,17.768,17.793,5.0,290.0,1008.0,9.0,17,13,2,6,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,1.0
2019-01-12 16:20:00,19.73,34.976,17.153,17.823,5.0,290.0,1008.0,9.0,17,13,2,6,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,1.0
2019-01-12 16:30:00,20.13,35.162,16.945,18.217,5.0,290.0,1008.0,9.0,17,13,2,6,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,1.0
2019-01-12 16:40:00,19.53,33.092,15.72,17.372,5.0,290.0,1008.0,9.0,17,13,2,6,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,1.0
2019-01-12 16:50:00,19.63,32.602999999999994,15.075,17.528,5.0,290.0,1008.0,9.0,17,13,2,6,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,1.0
2019-01-12 17:00:00,19.75,32.231,14.961,17.27,3.0,270.0,1008.0,9.0,18,13,2,6,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,1.0
2019-01-12 17:10:00,19.72,30.369,12.778,17.591,3.0,270.0,1008.0,9.0,18,13,2,6,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,1.0
2019-01-12 17:20:00,19.75,31.387,13.863,17.524,3.0,270.0,1008.0,9.0,18,13,2,6,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,1.0
2019-01-12 17:30:00,20.59,31.524,14.169,17.355,3.0,270.0,1008.0,9.0,18,13,2,6,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,1.0
2019-01-12 17:40:00,21.15,33.232,15.441,17.791,3.0,270.0,1008.0,9.0,18,13,2,6,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,1.0
2019-01-12 17:50:00,20.82,31.991999999999997,14.249,17.743,3.0,270.0,1008.0,9.0,18,13,2,6,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,1.0
2019-01-12 18:00:00,21.65,32.876999999999995,15.137,17.74,4.0,280.0,1008.0,10.0,19,13,2,6,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,1.0
2019-01-12 18:10:00,21.63,32.786,15.025,17.761,4.0,280.0,1008.0,10.0,19,13,2,6,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,1.0
2019-01-12 18:20:00,20.54,31.333,13.99,17.343,4.0,280.0,1008.0,10.0,19,13,2,6,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,1.0
2019-01-12 18:30:00,20.29,30.758000000000003,13.827,16.931,4.0,280.0,1008.0,10.0,19,13,2,6,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,1.0
2019-01-12 18:40:00,20.45,31.627000000000002,15.053,16.574,4.0,280.0,1008.0,10.0,19,13,2,6,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,1.0
2019-01-12 18:50:00,19.92,31.221,14.192,17.029,4.0,280.0,1008.0,10.0,19,13,2,6,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5
2019-01-12 19:00:00,20.01,31.451999999999998,14.426,17.026,5.0,270.0,1008.0,10.0,20,13,2,6,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,1.0
2019-01-12 19:10:00,19.4,30.645,13.736,16.909,5.0,270.0,1008.0,10.0,20,13,2,6,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,1.0
2019-01-12 19:20:00,18.79,29.002000000000002,12.848,16.154,5.0,270.0,1008.0,10.0,20,13,2,6,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,1.0
2019-01-12 19:30:00,19.27,31.249,14.026,17.223,5.0,270.0,1008.0,10.0,20,13,2,6,0.0,0.0,0.0,1.0,1.0,0.5,0.0,0.0,0.0,1.0
2019-01-12 19:40:00,18.74,29.456000000000003,12.754,16.702,5.0,270.0,1008.0,10.0,20,13,2,6,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,1.0
2019-01-12 19:50:00,18.12,27.881,11.461,16.42,5.0,270.0,1008.0,10.0,20,13,2,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-12 20:00:00,18.73,24.45,9.501,14.949,4.0,280.0,1007.0,10.0,21,13,2,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-12 20:10:00,20.67,28.926000000000002,11.763,17.163,4.0,280.0,1007.0,10.0,21,13,2,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-12 20:20:00,19.83,27.429,11.055,16.374,4.0,280.0,1007.0,10.0,21,13,2,6,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5
2019-01-12 20:30:00,18.97,28.39,11.334,17.056,4.0,280.0,1007.0,10.0,21,13,2,6,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5
2019-01-12 20:40:00,18.12,30.591,13.021,17.57,4.0,280.0,1007.0,10.0,21,13,2,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-12 20:50:00,18.35,32.63,15.414,17.216,4.0,280.0,1007.0,10.0,21,13,2,6,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,1.0
2019-01-12 21:00:00,19.02,33.278999999999996,16.072,17.207,4.0,270.0,1007.0,10.0,22,13,2,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-12 21:10:00,20.21,34.891000000000005,17.373,17.518,4.0,270.0,1007.0,10.0,22,13,2,6,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,1.0
2019-01-12 21:20:00,19.99,35.883,18.164,17.719,4.0,270.0,1007.0,10.0,22,13,2,6,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,1.0
2019-01-12 21:30:00,19.05,35.414,17.815,17.599,4.0,270.0,1007.0,10.0,22,13,2,6,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,1.0
2019-01-12 21:40:00,18.62,35.047,17.834,17.213,4.0,270.0,1007.0,10.0,22,13,2,6,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,1.0
2019-01-12 21:50:00,17.77,9.483,7.175,2.308,4.0,270.0,1007.0,10.0,22,13,2,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-12 22:00:00,15.78,15.259,12.974,2.285,5.0,280.0,1006.0,11.0,23,13,2,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-12 22:10:00,13.9,17.709,15.653,2.056,5.0,280.0,1006.0,11.0,23,13,2,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-12 22:20:00,15.94,30.467,16.047,14.42,5.0,280.0,1006.0,11.0,23,13,2,6,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,1.0
2019-01-12 22:30:00,15.38,31.21,16.732,14.478,5.0,280.0,1006.0,11.0,23,13,2,6,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,1.0
2019-01-12 22:40:00,15.7,30.913999999999998,16.766,14.148,5.0,280.0,1006.0,11.0,23,13,2,6,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,1.0
2019-01-12 22:50:00,15.34,31.585,16.823,14.762,5.0,280.0,1006.0,11.0,23,13,2,6,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,1.0
2019-01-12 23:00:00,15.77,33.308,16.521,16.787,5.0,270.0,1005.0,11.0,24,13,2,6,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,1.0
2019-01-12 23:10:00,16.71,34.532,16.858,17.674,5.0,270.0,1005.0,11.0,24,13,2,6,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,1.0
2019-01-12 23:20:00,16.06,34.120000000000005,16.495,17.625,5.0,270.0,1005.0,11.0,24,13,2,6,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,1.0
2019-01-12 23:30:00,16.44,34.685,16.517,18.168,5.0,270.0,1005.0,11.0,24,13,2,6,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,1.0
2019-01-12 23:40:00,17.08,34.593,16.697,17.896,5.0,270.0,1005.0,11.0,24,13,2,6,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,1.0
2019-01-12 23:50:00,16.55,34.102000000000004,16.638,17.464,5.0,270.0,1005.0,11.0,24,13,2,6,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,1.0
2019-01-13 00:00:00,16.62,34.485,16.686,17.799,6.0,270.0,1005.0,12.0,1,14,2,7,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,1.0
2019-01-13 00:10:00,16.47,34.099999999999994,16.621,17.479,6.0,270.0,1005.0,12.0,1,14,2,7,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,1.0
2019-01-13 00:20:00,15.81,34.257,16.461,17.796,6.0,270.0,1005.0,12.0,1,14,2,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-13 00:30:00,15.38,34.048,16.23,17.818,6.0,270.0,1005.0,12.0,1,14,2,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-13 00:40:00,14.53,34.561,16.663,17.898,6.0,270.0,1005.0,12.0,1,14,2,7,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,1.0
2019-01-13 00:50:00,15.38,34.63,16.597,18.033,6.0,270.0,1005.0,12.0,1,14,2,7,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,1.0
2019-01-13 01:00:00,15.47,33.765,16.196,17.569,8.0,290.0,1003.0,12.0,2,14,2,7,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,1.0
2019-01-13 01:10:00,17.12,34.736000000000004,17.024,17.712,8.0,290.0,1003.0,12.0,2,14,2,7,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,1.0
2019-01-13 01:20:00,17.19,34.574,16.831,17.743,8.0,290.0,1003.0,12.0,2,14,2,7,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,1.0
2019-01-13 01:30:00,17.25,34.672,17.008,17.664,8.0,290.0,1003.0,12.0,2,14,2,7,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,1.0
2019-01-13 01:40:00,18.71,34.441,16.987,17.454,8.0,290.0,1003.0,12.0,2,14,2,7,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,1.0
2019-01-13 01:50:00,18.09,34.665000000000006,16.844,17.821,8.0,290.0,1003.0,12.0,2,14,2,7,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,1.0
2019-01-13 02:00:00,18.42,34.842,16.874,17.968,11.0,300.0,1003.0,12.0,3,14,2,7,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,1.0
2019-01-13 02:10:00,17.76,34.711,16.826,17.885,11.0,300.0,1003.0,12.0,3,14,2,7,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,1.0
2019-01-13 02:20:00,17.31,34.260999999999996,16.431,17.83,11.0,300.0,1003.0,12.0,3,14,2,7,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,1.0
2019-01-13 02:30:00,17.07,34.647000000000006,16.794,17.853,11.0,300.0,1003.0,12.0,3,14,2,7,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,1.0
2019-01-13 02:40:00,17.23,34.585,17.003,17.582,11.0,300.0,1003.0,12.0,3,14,2,7,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,1.0
2019-01-13 02:50:00,17.85,34.662,16.801,17.861,11.0,300.0,1003.0,12.0,3,14,2,7,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,1.0
2019-01-13 03:00:00,17.08,34.661,16.86,17.801,11.0,300.0,1002.0,12.0,4,14,2,7,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,1.0
2019-01-13 03:10:00,17.72,34.866,17.034,17.832,11.0,300.0,1002.0,12.0,4,14,2,7,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,1.0
2019-01-13 03:20:00,16.83,34.916,16.898,18.018,11.0,300.0,1002.0,12.0,4,14,2,7,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,1.0
2019-01-13 03:30:00,16.39,33.882999999999996,16.319,17.564,11.0,300.0,1002.0,12.0,4,14,2,7,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,1.0
2019-01-13 03:40:00,16.93,33.942,16.625,17.317,11.0,300.0,1002.0,12.0,4,14,2,7,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,1.0
2019-01-13 03:50:00,17.71,34.301,16.608,17.693,11.0,300.0,1002.0,12.0,4,14,2,7,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,1.0
2019-01-13 04:00:00,17.49,34.174,16.775,17.399,10.0,290.0,1002.0,12.0,5,14,2,7,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,1.0
2019-01-13 04:10:00,17.82,34.614999999999995,16.831,17.784,10.0,290.0,1002.0,12.0,5,14,2,7,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,1.0
2019-01-13 04:20:00,18.04,34.005,16.559,17.446,10.0,290.0,1002.0,12.0,5,14,2,7,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,1.0
2019-01-13 04:30:00,17.95,34.409,16.747,17.662,10.0,290.0,1002.0,12.0,5,14,2,7,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,1.0
2019-01-13 04:40:00,18.06,34.153999999999996,16.855,17.299,10.0,290.0,1002.0,12.0,5,14,2,7,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,1.0
2019-01-13 04:50:00,17.82,34.616,16.577,18.039,10.0,290.0,1002.0,12.0,5,14,2,7,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,1.0
2019-01-13 05:00:00,17.0,34.278999999999996,16.682,17.597,11.0,290.0,1001.0,11.0,6,14,2,7,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,1.0
2019-01-13 05:10:00,17.73,34.067,16.485,17.582,11.0,290.0,1001.0,11.0,6,14,2,7,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,1.0
2019-01-13 05:20:00,17.42,34.370000000000005,16.756,17.614,11.0,290.0,1001.0,11.0,6,14,2,7,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,1.0
2019-01-13 05:30:00,17.84,34.107,16.644,17.463,11.0,290.0,1001.0,11.0,6,14,2,7,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,1.0
2019-01-13 05:40:00,18.43,34.07,16.32,17.75,11.0,290.0,1001.0,11.0,6,14,2,7,0.0,0.0,0.0,1.0,1.0,0.5,0.0,0.0,0.0,1.0
2019-01-13 05:50:00,18.29,34.644000000000005,16.724,17.92,11.0,290.0,1001.0,11.0,6,14,2,7,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,1.0
2019-01-13 06:00:00,17.01,33.409,15.523,17.886,9.0,290.0,1000.0,11.0,7,14,2,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-13 06:10:00,18.09,34.998000000000005,17.562,17.436,9.0,290.0,1000.0,11.0,7,14,2,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-13 06:20:00,16.45,34.189,16.581,17.608,9.0,290.0,1000.0,11.0,7,14,2,7,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,1.0
2019-01-13 06:30:00,17.34,34.41,16.81,17.6,9.0,290.0,1000.0,11.0,7,14,2,7,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,1.0
2019-01-13 06:40:00,18.97,35.084,17.18,17.904,9.0,290.0,1000.0,11.0,7,14,2,7,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,1.0
2019-01-13 06:50:00,17.57,34.188,16.768,17.42,9.0,290.0,1000.0,11.0,7,14,2,7,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,1.0
2019-01-13 07:00:00,18.08,34.055,16.602,17.453,9.0,290.0,999.0,11.0,8,14,2,7,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,1.0
2019-01-13 07:10:00,18.79,32.646,16.047,16.599,9.0,290.0,999.0,11.0,8,14,2,7,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,1.0
2019-01-13 07:20:00,18.63,34.177,16.819,17.358,9.0,290.0,999.0,11.0,8,14,2,7,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,1.0
2019-01-13 07:30:00,18.28,34.516999999999996,16.799,17.718,9.0,290.0,999.0,11.0,8,14,2,7,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,1.0
2019-01-13 07:40:00,17.76,30.991,13.507,17.484,9.0,290.0,999.0,11.0,8,14,2,7,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,1.0
2019-01-13 07:50:00,18.84,33.768,16.037,17.731,9.0,290.0,999.0,11.0,8,14,2,7,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,1.0
2019-01-13 08:00:00,17.83,34.852,16.766,18.086,9.0,290.0,999.0,11.0,9,14,2,7,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,1.0
2019-01-13 08:10:00,16.99,33.754000000000005,16.564,17.19,9.0,290.0,999.0,11.0,9,14,2,7,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,1.0
2019-01-13 08:20:00,17.94,34.7,16.751,17.949,9.0,290.0,999.0,11.0,9,14,2,7,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,1.0
2019-01-13 08:30:00,16.42,34.216,16.491,17.725,9.0,290.0,999.0,11.0,9,14,2,7,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,1.0
2019-01-13 08:40:00,15.51,34.672,17.108,17.564,9.0,290.0,999.0,11.0,9,14,2,7,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,1.0
2019-01-13 08:50:00,15.73,34.937,17.273,17.664,9.0,290.0,999.0,11.0,9,14,2,7,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,1.0
2019-01-13 09:00:00,16.12,34.997,17.27,17.727,11.0,290.0,1000.0,10.0,10,14,2,7,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,1.0
2019-01-13 09:10:00,16.38,35.245000000000005,17.515,17.73,11.0,290.0,1000.0,10.0,10,14,2,7,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,1.0
2019-01-13 09:20:00,16.52,35.169,17.361,17.808,11.0,290.0,1000.0,10.0,10,14,2,7,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,1.0
2019-01-13 09:30:00,16.57,35.071,17.318,17.753,11.0,290.0,1000.0,10.0,10,14,2,7,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,1.0
2019-01-13 09:40:00,16.75,34.7,17.134,17.566,11.0,290.0,1000.0,10.0,10,14,2,7,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,1.0
2019-01-13 09:50:00,16.68,34.781,17.122,17.659,11.0,290.0,1000.0,10.0,10,14,2,7,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,1.0
2019-01-13 10:00:00,16.77,34.7,16.769,17.931,10.0,280.0,1000.0,9.0,11,14,2,7,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,1.0
2019-01-13 10:10:00,17.12,34.718,17.39,17.328,10.0,280.0,1000.0,9.0,11,14,2,7,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,1.0
2019-01-13 10:20:00,16.75,34.608000000000004,17.271,17.337,10.0,280.0,1000.0,9.0,11,14,2,7,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,1.0
2019-01-13 10:30:00,17.4,34.784000000000006,16.94,17.844,10.0,280.0,1000.0,9.0,11,14,2,7,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,1.0
2019-01-13 10:40:00,17.6,34.313,16.841,17.472,10.0,280.0,1000.0,9.0,11,14,2,7,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,1.0
2019-01-13 10:50:00,17.33,34.229,16.52,17.709,10.0,280.0,1000.0,9.0,11,14,2,7,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,1.0
2019-01-13 11:00:00,17.67,35.137,17.358,17.779,9.0,290.0,1000.0,8.0,12,14,2,7,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,1.0
2019-01-13 11:10:00,18.61,35.143,17.31,17.833,9.0,290.0,1000.0,8.0,12,14,2,7,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,1.0
